zip,res,bus,oth,tot
93551,38560.113323519996,2705.86360185,773.40304899,42039.379974359996
93552,24034.30016592,504.77744914,220.973338872,24760.050953932005
93553,2372.228548256,95.32314093999999,15.164730009000001,2482.716419205
93554,0.0,2.464341488,0.0,2.464341488
93555,38220.050067374,2786.857546978,3018.6077229629996,44025.515337315
93556,3846.8443662399995,635.8002448,2.46428,4485.108891039999
93560,25463.026657696,716.5270170350001,497.78456,26677.338234731
93561,35875.9510064,2385.474952,1473.64308,39735.0690384
93562,3275.65096497,168.92281574999998,53.859330622,3498.4331113420003
93563,25.999834288000002,6.498941095,2.166476598,34.665251981000004
93581,4408.71530752,645.6559199999999,2.46428,5056.835507520001
93584,2066.765923168,350.9608356,2.166476598,2419.8932353659998
93586,758.246529872,318.46512921,4.332953196,1081.0446122780002
93590,4166.033723184,550.272038635,2.166476598,4718.472238417001
93591,4841.954391104,205.81014413,56.326573017,5104.091108250999
93592,48.962933082,0.0,9.792646296,58.755579378
93599,0.0,0.0,4.332953196,4.332953196
93601,1914.5931194000002,35.3489568,2.5248405720000004,1952.466916772
93602,3689.5332273219997,105.0514332,26.873389244,3821.4580497659995
93603,461.821838808,23.990387672,21.32490864,507.13713512
93604,1204.4432866,15.14949184,37.87260858,1257.46538702
93605,24.430735098,0.0,2.443055874,26.873790972
93606,454.411324422,2.44305264,26.873389244,483.72776630600004
93608,478.84205952,12.215263199999999,7.329122548,498.386445268
93609,3378.7735383599997,97.72210559999999,68.40520388,3544.9008478399996
93610,16283.877758726,1098.481252402,330.75405846900003,17713.113069597
93611,42072.1838064,2868.1434600000002,1158.0006414000002,46098.3279078
93612,38602.9828404,5262.345228,4114.071339762,47979.399408162
93613,4998.52369764,1624.635096,4.886066673999999,6628.044860314
93614,12673.21607693,363.5886592,108.568083,13145.372819130002
93615,3715.9148037,143.94217952000002,215.915004,4075.77198722
93616,1294.8315732,34.2028218,61.07572074,1390.11011574
93618,26632.681688744997,1891.68588536,1020.930359208,29545.297933312995
93619,44471.271715200004,346.9141536,109.93638748000001,44928.12225628
93620,9107.795072748,549.979441152,114.960147974,9772.734661874
93621,586.337642352,12.215263199999999,7.329122548,605.8820281
93622,9247.47742596,811.9809519360001,220.69107268,10280.149450576
93623,10.067387592,6.709950000000001,1.6666699999999999,18.444007592000002
93624,244.30735098,4.88610528,31.759455918,280.952912178
93625,7011.653200199999,535.0290372,334.69563478,7881.377872179999
93626,1940.93089116,26.955448832,2.443055874,1970.3293958660001
93627,46.418309586,0.0,2.443055874,48.86136546
93628,405.549854226,2.44305264,4.886066673999999,412.87897354
93630,16666.795812840002,1233.74328,327.36660238,18227.90569522
93631,16911.9941509,1390.06424026,561.53153772,18863.589928879996
93633,0.0,2.6656026999999995,0.0,2.6656026999999995
93634,0.0,0.0,2.443055874,2.443055874
93635,41731.03169028,3212.5914186299997,1282.491090349,46226.114199259
93636,16130.00677467,749.90219744,224.7109341,17104.61990621
93637,33934.120451970004,3090.506029376,1858.282342746,38882.908824092
93638,33865.944224058,1959.3404164479998,1734.5651752499998,37559.849815756
93639,1868.5286072,691.8289601280001,5.049691409999999,2565.407258738
93640,7661.507792400001,513.0419028,378.6711814,8553.2208766
93641,618.3203735609999,19.54442112,14.658200021999999,652.5229947029999
93642,0.0,0.0,2.443055874,2.443055874
93643,3646.174313,146.4459072,55.5462462,3848.1664664
93644,17960.666607346,2489.574298176,734.728478127,21184.969383649
93645,239.87947813999997,2.5249224320000003,0.0,242.404400572
93646,6756.25444461,423.538816,251.63281683999998,7431.42607745
93647,7699.745648958001,461.1501828,589.1002296,8749.996061358
93648,12645.3812364,622.9792716,249.18980603999998,13517.55031404
93649,0.0,0.0,2.443055874,2.443055874
93650,5189.09022522,938.135268,276.06292484,6403.28841806
93651,1390.11048198,31.759684319999998,7.329122548,1429.199288848
93652,241.86419037000002,2.44305264,0.0,244.30724301
93653,1099.84467374,7.574767296,2.5248405720000004,1109.9442816079998
93654,26277.576360090003,2428.4111073999998,1225.2976172400001,29931.285084730003
93656,4719.6115225799995,110.9654868,114.82285981999999,4945.3998692
93657,32026.2209388,2164.5483719999997,1534.2243046,35724.9936154
93660,1500.0483544200001,34.2028218,173.45556976,1707.70674598
93661,0.0,0.0,2.559865022,2.559865022
93662,23108.989563,1707.6934560000002,823.3036544,25639.9866734
93664,930.8137073400001,43.97503236,2.443055874,977.2317955740001
93665,0.0,0.0,2.559865022,2.559865022
93666,325.209406929,10.662410799999998,79.96847496000001,415.84029268899997
93667,2296.49258322,29.31663168,2.443055874,2328.2522707740004
93668,530.146690326,19.54442112,14.658200021999999,564.349311468
93669,590.86092578,20.19935808,12.62420286,623.68448672
93670,0.0,0.0,2.665620336,2.665620336
93673,218.58324836699998,15.993579572,7.996847496000001,242.57367543499998
93675,4319.578047411,43.97503236,2.443055874,4365.996135644999
93701,9711.236799,1690.5981960000001,1666.1513952,13067.986390200002
93702,31989.6388548,2369.767848,2809.4894644,37168.8961672
93703,26695.427398199998,3171.0901320000003,2250.0354838000003,32116.553013999997
93704,28987.0336602,2333.116968,2772.8443024,34092.9949306
93705,32688.356659200002,1045.627548,2377.0720454,36111.0562526
93706,29441.4354036,3281.0258040000003,1206.8608574,33929.322065
93707,261.40860424799996,73.29166404,4.886066673999999,339.58633496199997
93708,276.067567908,63.519453479999996,4.886066673999999,344.473088062
93709,305.383753224,56.19029556,4.886066673999999,366.46011545799996
93710,30330.7284456,5347.849185839999,2645.8077408,38324.38537224
93711,41512.7392218,5868.22007688,3302.9836408419997,50683.94293952201
93712,236.97786914999998,58.6333482,4.886066673999999,300.49728402399995
93714,300.49830300599996,39.088927080000005,4.886066673999999,344.47329676
93715,310.270074444,36.64587444,4.886066673999999,351.802015558
93716,261.40860424799996,46.418085,4.886066673999999,312.712755922
93717,256.522283028,34.2028218,4.886066673999999,295.611171502
93718,246.75051158999997,41.53197972,4.886066673999999,293.16855798399996
93720,48944.5637868,4805.571842431999,2491.8980604000003,56242.033689632
93721,5860.9289079,4895.887332,750.0133304000001,11506.8295703
93722,68740.74950291999,5968.3854048,2792.3883888,77501.52329652
93723,10791.0179784,102.6080412,2.443055874,10896.069075473999
93724,0.0,12.215263199999999,2.443055874,14.658319074
93725,17939.5055928,2435.722464,652.288391,21027.5164478
93726,37769.8694274,3381.187908,2526.1002116,43677.157547
93727,64555.765190334,5645.9020321200005,3334.7430967600003,73536.410319214
93728,15804.244189799998,2003.309952,818.4176328,18625.9717746
93729,3676.8217127400003,1839.6196559999998,4.886066673999999,5521.327435414
93730,13691.019137399999,258.9639192,87.94929028,14037.932346879998
93737,5802.30176328,34.2028218,12.215189222000001,5848.719774302
93740,0.0,2.44305264,0.0,2.44305264
93741,0.0,2.44305264,0.0,2.44305264
93744,1649.07679662,393.33181440000004,4.886066673999999,2047.294677694
93745,1920.2545592999998,332.2554984,4.886066673999999,2257.396124374
93747,2108.37357126,644.966406,4.886066673999999,2758.2260439340002
93750,0.0,2.44305264,0.0,2.44305264
93755,1832.3007773400002,772.00158,4.886066673999999,2609.1884240140002
93760,0.0,2.44305264,0.0,2.44305264
93761,0.0,2.44305264,0.0,2.44305264
93764,0.0,2.44305264,0.0,2.44305264
93765,0.0,2.44305264,0.0,2.44305264
93771,212.547134052,53.747242920000005,4.886066673999999,271.180443646
93772,207.660812832,56.19029556,4.886066673999999,268.737175066
93773,239.42102976,53.747242920000005,4.886066673999999,298.05433935400004
93774,263.851764858,87.9502344,4.886066673999999,356.68806593200003
93775,195.445880784,122.152632,4.886066673999999,322.484579458
93776,161.242503246,109.9373688,4.886066673999999,276.06593872
93777,153.913892418,92.83617,4.886066673999999,251.63612909199998
93778,153.913892418,107.4948252,4.886066673999999,266.294784292
93779,263.851764858,75.73471668,4.886066673999999,344.47254821200005
93786,0.0,2.44305264,0.0,2.44305264
93790,469.070288082,112.3807608,4.886066673999999,586.337115556
93791,158.799342636,65.96250612,4.886066673999999,229.64791543
93792,109.93787243999999,75.73471668,4.886066673999999,190.558655794
93793,109.93787243999999,87.9502344,4.886066673999999,202.77417351399998
93794,454.411324422,217.432194,4.886066673999999,676.7295850959999
93844,0.0,2.44305264,0.0,2.44305264
93888,0.0,0.0,2.443055874,2.443055874
93901,23076.3040088,6224.72641792,2590.313636766,31891.344063486
93902,3180.7850368,1022.4817595000001,4.277982972,4207.544779272001
93905,30404.786193492,1653.5091555000001,2761.432618794,34819.727967786
93906,38334.330733883995,2134.803912,2461.974390888,42931.109036771995
93907,16389.585203,1394.682876,603.1952622,18387.463341199997
93908,10586.273236199999,566.857999,96.25433616,11249.385571359999
93912,5510.2431884,949.754015,4.277982972,6464.2751863720005
93915,3514.4834669999996,207.4907619,4.277982972,3726.2522118719994
93920,986.1110155399999,100.5369111,23.528925060000002,1110.1768516999998
93921,9730.6343294,1144.406851,6.416955744,10881.458136144
93922,4979.7530138,859.9095755000001,4.277982972,5843.940572272
93923,14490.065343,1683.457302,286.623624,16460.146269
93924,6235.4062692,496.2668065,134.75614548000001,6866.429221179999
93925,532.970612976,0.0,49.196673180000005,582.167286156
93926,8141.3198164000005,380.75541749999996,231.01123020000003,8753.0864641
93927,16733.9521694,776.4869315,470.5766298,17981.0157307
93928,0.0,2.139101295,0.0,2.139101295
93930,13461.2021202,1167.9372485000001,643.8345846,15272.9739533
93932,2.138911404,2.139101295,0.0,4.278012699
93933,31097.845901753997,1743.3495485,988.2114839999999,33829.406934253995
93940,33929.979086552004,7247.20728719,3730.393871838,44907.58024558001
93942,2921.9893956,1334.786583,4.277982972,4261.053961572001
93943,19.251689539999997,624.6136935000001,2.138991486,646.0043745260001
93944,4539.1090134,211.76912635,38.50180932,4789.379949069999
93950,20855.9474382,2605.400976915,1118.6911062,24580.039521315
93953,8126.339258600001,303.74971320000003,6.416955744,8436.505927544002
93954,147.59603865600002,2.139101295,10.694938716,160.430078667
93955,27275.322391704,2705.9377666200003,1552.904787168,31534.164945492004
93960,13029.1078178,814.9893790000001,213.8991486,14057.9963454
93962,1292.00062368,233.15973465,14.972902973999998,1540.133261304
94002,24684.021044999998,3209.530405,1310.3151672,29203.866617199998
94005,6123.6623565,1406.081779,287.33231826,7817.07645376
94010,36945.61434,7001.8675009379995,4171.413102193999,48118.894943132
94011,3708.82375785,1263.4301292,12.226907160000001,4984.480794210001
94014,29756.1603792,2123.3818122,2960.9476338,34840.4898252
94015,42773.734936935005,2600.2295552,3407.2303174,48781.194809535
94017,2235.48001965,338.27400508,4.07563572,2577.8296604499997
94018,5866.890462,273.065048,4.07563572,6144.0311457200005
94019,15497.557497,1889.0335946,533.9071348,17920.4982264
94020,801.4268600400001,6.113405584,8.15127144,815.691537064
94021,158.94950022,8.151157268,2.03781786,169.138475348
94022,17776.429048,2934.3856963999997,1709.1700038000001,22419.984748200004
94023,2733.8208128,834.9697808500001,4.36016127,3573.15075492
94024,19060.40892,1164.16283259,346.63069728,20571.202449870005
94025,35476.325883,4803.08548946,4534.144624048,44813.555996507996
94026,3621.1971415499997,1351.062333,6.113453580000001,4978.37292813
94027,5514.306291,132.4568701,236.38687176,5883.15003286
94028,6040.20846686,267.378241663,548.316364442,6855.903072965
94030,19805.542793999997,1917.5669352,1220.6534704,22943.7631996
94035,784.8302364,185.30756402999998,6.540194712,976.677995142
94037,340.315067925,0.0,4.07563572,344.390703645
94038,1681.19567415,103.92729279999999,61.134535799999995,1846.2575027500002
94039,2262.9243112,662.74459727,4.36016127,2930.02906974
94040,41787.902408,3058.6553749000004,3804.2182914,48650.7760743
94041,17676.04636,1683.0133183,2134.2845478,21493.344226100002
94042,2655.3353288,632.2230673500001,4.36016127,3291.9185574199996
94043,34205.56496,4706.7938438,3272.2776726,42184.6364764
94044,32238.23391,1995.0005959999999,2208.9922712000002,36442.2267772
94060,380.531688406,54.943410658,75.39926082,510.874359884
94061,29146.8955545,965.9186844,2078.5742172,32191.388456099998
94062,22953.955477500003,1322.5289924,939.4334611999999,25215.9179311
94063,26613.8467605,7109.870673436,3217.7149732,36941.432407136
94064,4032.83321595,692.8536364,4.07563572,4729.76248807
94065,10508.9983875,1114.6744068,588.9299338,12212.6027281
94066,35386.6465935,3205.4509878000003,3531.5366346,42123.634215900005
94070,28335.8393145,5795.49216091,2732.713178,36864.04465341
94074,203.78163518999997,4.075578634,6.113453580000001,213.97066740399998
94080,46886.045406255,7470.560624434,3733.282262294,58089.888292983
94083,2535.0388857000003,576.69637126,8.15127144,3119.8865284000003
94085,23089.330432000002,3039.0274923,2232.3893562000003,28360.747280500003
94086,47497.413824,3542.6258369,6032.245315452,57072.284976352
94087,48550.447904,3230.8736594,2919.1135764,54700.4351398
94088,4248.9761104,590.80099103,4.36016127,4844.1372627
94089,20120.00396,2661.8720364,1068.2324322,23850.108428599997
94102,34278.9388032,6427.850095265,6374.058942573,47080.847841038
94103,35062.6316352,9950.540116857,4306.3979721,49319.569724157
94104,1052.58209472,6567.975609789,752.7651677,8373.322872209
94105,17786.3357568,6554.940647239,1912.8679507000002,26254.144354739
94107,32688.668064,6250.249229854,5297.0515752559995,44235.96886911
94108,13369.101408,6048.207785884,2364.2050453,21781.514239184
94109,61354.343177088,4550.8235725,7174.075049365,73079.241798953
94110,48540.890703552,5332.9118144,5047.759400733,58921.561918685
94111,4231.5057158399995,6506.059680343,1049.3070798,11786.872475983
94112,35850.083415615,1883.5498552679999,1292.0852007,39025.718471583
94114,30342.3601728,1914.5083412,3216.3595338000005,35473.228047799996
94115,34156.7006976,2867.6822499,5477.910581843,42502.29352934299
94116,25809.3868032,1194.3278492,1342.5968913,28346.311543699998
94117,32344.8388224,1743.4226744,4246.1139595,38334.3754563
94118,30404.239756799998,2944.2656271,3952.8321581,37301.337541999994
94119,3900.7368691200004,444.81702702,3.2587489830000003,4348.812645123001
94121,31947.288422399997,1411.0287515999999,5787.489091895,39145.80626589499
94122,38611.4084928,2255.0437656,5365.484663091001,46231.936921491004
94123,25998.413375999997,2281.1136907,3532.4541,31811.981166699996
94124,20391.7082304,4544.2989579,1223.6469063,26159.6540946
94125,1310.3126725500001,81.51157268,4.07563572,1395.8998809500001
94126,2346.3078912,299.80318754,3.2587489830000003,2649.369827723
94127,13004.115571200002,1008.5760661999999,307.94909551,14320.64073291
94128,3348.12902445,692.8536364,75.39926082,4116.38192167
94129,4037.60482944,1176.3994257,1407.7670649000002,6621.77132004
94130,1663.5997747200001,213.44715509,540.94768532,2417.99461513
94131,23845.9718016,756.0278279,1943.8269871999998,26545.8266167
94132,20166.867552,1168.2579241,814.6832406999999,22149.8087168
94133,23780.842675199998,4573.6311903,4514.9569458,32869.43081129999
94134,20332.264081319998,1002.8742340339999,569.05517464,21904.193489994
94140,1474.58702976,210.18865223,3.2587489830000003,1688.034430973
94141,1280.69305728,309.57964723,1.6293344410000001,1591.9020389510001
94143,0.0,70.062757262,0.0,70.062757262
94146,985.77288576,239.51708018999997,3.2587489830000003,1228.548714933
94147,3512.94892416,480.66341181,6.5174178650000005,4000.129753835
94158,9181.5474816,576.79590395,218.33449973999998,9976.67788529
94159,1720.6257868799999,404.08288794000003,3.2587489830000003,2127.9674238029997
94164,2998.0623878399997,320.98535835,3.2587489830000003,3322.3064951729993
94188,2985.02273472,638.7112627299999,42.36341637500001,3666.0974138249994
94301,18096.931944,3485.9498946999997,1624.147095,23207.0289337
94302,1962.0714904000001,843.69021797,4.36016127,2810.12186964
94303,32309.343329000003,3394.4955985,1786.1523548,37489.9912823
94304,4988.0354496,1432.3179988,531.9358995,6952.2893479
94305,12280.4112704,1028.997782,2166.9892968,15476.3983492
94306,27730.71756,3516.461076,1632.8683614,32880.0469974
94401,29395.4692725,4238.6123166,5359.460857348,38993.542446447995
94402,23377.819977,3676.1871316,2588.0286822,29642.0357908
94403,38522.8558845,3708.7923628000003,5055.825996208,47287.474243508
94404,34039.642387500004,3201.3790972,4684.943145688,41925.964630388
94497,0.0,6.113405584,0.0,6.113405584
94501,64381.780485400006,5758.2438698999995,7654.825973809,77794.850329109
94502,11256.2332519,678.44320818,149.34127719,12084.01773727
94503,12336.642713619001,801.754650895,236.662829007,13375.060193521002
94505,15026.925454362998,581.544195665,66.593740086,15675.063390113997
94506,19677.8070576,621.91575908,89.482437,20389.205253679997
94507,14080.539636,1460.8333667,183.43848060000002,15724.8114833
94508,3462.5655141,162.13251,11.18090853,3635.8789326300002
94509,54608.3568876,4395.9109182,2192.314554,61196.5823598
94510,27952.862252336,4479.60686275,729.5500342,33162.019149285996
94511,568.231882692,0.0,17.896446179999998,586.128328872
94512,104.54759630000001,6.81825944,4.5454865060000005,115.91134224600002
94513,54369.0316548,5301.939721600001,1120.763556,60791.734932399995
94514,787.5301243680001,84.077279443,46.874482150999995,918.481885962
94515,6489.93308429,638.532817005,342.813705333,7471.279606628
94516,0.0,0.0,2.23705062,2.23705062
94517,12917.2268904,868.000256,98.4304746,13883.657620999998
94518,23637.5053692,1353.4486722000001,1353.41748,26344.3715214
94519,16438.4347776,937.3474803999999,890.3478779999999,18266.130136
94520,30827.68557,7722.4922759559995,3559.15664604,42109.334491996
94521,36943.967875199996,1834.4268157000001,1970.847738,40749.24242889999
94522,1621.92406596,440.7099984,4.47410124,2067.1081656
94523,33988.78153560001,3671.0932291,1422.766008,39082.640772700004
94524,1977.62144868,722.5870140999999,4.47410124,2704.68256402
94525,3782.9941303200003,228.18466845,167.7794148,4178.95821357
94526,31588.2738312,4114.0428252,671.115186,36373.4318424
94528,1288.5855051600001,109.61804631,4.47410124,1402.67765271
94530,28935.0542136,2185.6510558,1230.379902,32351.085171400002
94531,34313.127517199995,1590.5872701,187.9129116,36091.62769889999
94533,64049.077828008005,6438.724639515,2750.019540786,73237.822008309
94534,33863.94127851001,2420.48773755,488.6392238,36773.068239860004
94535,3429.6102652,188.63901955,788.6418960000001,4406.89118075
94536,56261.854901,2651.909595,1397.4110479,60311.1755439
94537,2741.51197621,657.1096982400001,2.1334697510000002,3400.755144201
94538,54409.9671444,9297.6602199,2063.0497573000002,65770.6771216
94539,42407.028030500005,3688.7691093000003,810.7088731,46906.506012900005
94540,2351.09352618,499.2320235,4.2669395020000005,2854.592489182
94541,49328.075869800006,3799.7112432000004,2498.2763022,55626.063415200006
94542,13114.4150809,61.870665189,185.61002215,13361.895768239001
94543,1024.067036545,262.4170272,4.2669395020000005,1290.7510032470002
94544,53644.092971,4008.7869165,2833.2227854,60486.1026729
94545,23860.828468400003,7281.5419713,823.5117786,31965.882218300005
94546,39196.1928239,2988.9954228,1199.0021337,43384.190380399996
94547,21892.5362508,814.3034474,369.112734,23075.9524322
94548,1834.4452814400001,163.30860902,4.47410124,2002.2279917
94549,27657.6992136,3590.5569388999997,1259.4647340000001,32507.720886500003
94550,40467.457419292004,2884.49282428,1196.8669783,44548.81722187201
94551,34662.57682866,5352.985766944,1580.8899281000001,41596.452523704
94552,10848.72067342,196.27920527999999,14.934127719000001,11059.934006419
94553,49026.7242912,4469.737338,1590.5478959999998,55087.009525199996
94555,25204.89902,473.6299926,42.669073944,25721.198086544
94556,13662.180326400001,888.1298672,557.02647,15107.336663600001
94557,652.842646393,151.47640911,4.2669395020000005,808.585995005
94558,54474.766926061,4649.666357772,1222.220908117,60346.65419195
94559,23553.985714798,4146.496044024,1127.409537804,28827.891296626
94560,36806.7340655,4104.7983219,1932.9096275999998,42844.442015
94561,35400.4120932,1246.0639777,297.5284332,36944.004504100005
94562,0.0,3.727191012,1.863488154,5.590679166
94563,18429.117362385998,1899.3037674000002,170.0164242,20498.437553985998
94564,17892.5757096,1908.2532354999998,753.8890680000001,20554.718013100002
94565,75393.59496426,3979.8097264000003,2243.76948,81617.17417066
94566,38931.698736,4930.4448708,2308.3919558000002,46170.535562599995
94567,534.85236035,5.590779564,3.7269695100000004,544.170109424
94568,54679.718514352,3987.4594698,1664.0887466000001,60331.266730751995
94569,212.527346784,0.0,15.65939556,228.186742344
94570,1248.32327556,418.33900496,4.47410124,1671.13638176
94571,13173.456635458,663.275817444,229.30049171000002,14066.032944612001
94572,7946.2926100800005,637.5750975799999,259.498449,8843.36615666
94573,792.02835558,286.9929708,3.7269695100000004,1082.74829589
94574,9099.258264122001,1647.3489286230001,374.560853832,11121.168046577
94575,0.0,4.4741986879999995,0.0,4.4741986879999995
94576,544.1704945600001,16.772352599999998,5.59047126,566.53331842
94577,40439.9873584,7204.7358785999995,1681.1619629,49325.885199899996
94578,33218.2545149,2496.1601175,1632.0935232000002,37346.5081556
94579,15136.958027800001,458.69623248,149.34127719,15744.995537470002
94580,20705.3524895,1077.40288437,317.88450456000004,22100.63987843
94581,2799.11863,924.3424947719999,3.7269695100000004,3727.188094282
94582,36241.5248136,223.71082667000002,850.08006,37315.31570027
94583,36049.1040564,6339.960330786999,1364.604588,43753.668975187
94585,26841.4750898,1759.1147815000002,702.2783430999999,29302.868214399998
94586,1708.91218015,183.47818983,4.2669395020000005,1896.657309482
94587,49392.017923499996,3492.4868724,1305.6716078000002,54190.176403699996
94588,30905.145877608,4830.1740393,1757.9633421,37493.28325900801
94589,22777.7624508,1002.2855965,438.63920479999996,24218.687252100004
94590,41680.424186184,4904.612684775,1893.19527045,48478.232141409
94591,48846.075169934,1865.526031552,840.915067565,51552.516269051004
94592,1043.20236104,540.917194,38.63662251,1622.7561775499998
94595,24604.0032564,939.5870781,5057.98435368,30601.57468818
94596,27416.0236476,7286.256476244001,1807.542342,36509.822465844
94597,26140.9167924,1906.0136378,1791.8828640000002,29838.813294199997
94598,28109.5763184,2999.9634259,1335.5238780000002,32445.0636223
94599,5171.475493800001,644.8040868,68.94905490000001,5885.228635500001
94601,37145.8987396,4222.137174,3500.9966502,44869.03256380001
94602,27336.1577629,1245.9503457,1969.1751618,30551.2832704
94603,22779.1062982,1442.2325826,1258.7383235,25480.077204300003
94604,6967.92437397,672.0434583599999,2.1334697510000002,7642.101302081
94605,37642.9874121,1877.4519498000002,2229.4554212,41749.894783100004
94606,35882.9358937,2400.1487121,4104.7640144,42387.848620200006
94607,29621.1921383,6699.1071369,1917.9715667,38238.2708419
94608,35629.0272912,4593.359043,2636.9490266000003,42859.335360799996
94609,26478.5903984,3020.9941719,2658.2845268,32157.869097100003
94610,36443.9666199,2208.1410594,3562.8679954,42214.97567469999
94611,41984.516246351996,2357.4786606,2007.5758514000001,46349.57075835199
94612,32211.2029309,9410.7396459,1747.295592,43369.2381688
94613,0.0,2.133502575,0.0,2.133502575
94614,1546.7682923000002,253.8830169,4.2669395020000005,1804.9182487020003
94615,0.0,2.133502575,104.53913484,106.672637415
94618,16822.4820071,1220.3483148,855.5150289000001,18898.345350800002
94619,21934.2701256,1169.14273719,1143.5282278,24246.94109059
94620,2604.97351926,330.68759379000005,4.2669395020000005,2939.928052552
94621,21405.1389027,4222.137174,1988.3755065999999,27615.6515833
94623,1676.91254388,512.03303895,4.2669395020000005,2193.2125223319995
94624,1192.6122821200001,68.271021333,4.2669395020000005,1265.150242955
94661,277.351161248,226.14824133000002,2.1334697510000002,505.632872329
94662,2095.0678266,567.5041059,2.1334697510000002,2664.705402251
94666,0.0,2.133502575,0.0,2.133502575
94701,2223.08067639,305.0870787,2.1334697510000002,2530.301224841
94702,18883.3615768,1533.9694038,1523.2808668,21940.611847400003
94703,20765.146177299997,1026.20033838,2540.9392756999996,24332.285791379996
94704,24814.380437000003,3838.1218685999997,2592.1428708000003,31244.6451764
94705,14347.62413,1839.0564825,1487.0153326,17673.6959451
94706,19602.559342768,1807.57192772,1314.2042025,22724.335472988
94707,13277.57970071,1321.26584949,198.76444204,14797.60999224
94708,10529.033108059999,63.425160694,89.70858799,10682.166856744
94709,13805.7617152,1292.8798233,1704.6245916,16803.2661301
94710,7851.1829976300005,4215.7404558,1173.3963227000002,13240.319776130002
94712,2261.48882274,279.4850478,2.1334697510000002,2543.107340291
94720,160.011055589,2031.0641352,746.7103993999999,2937.785590189
94801,23894.8157604,1856.7960246,1413.821268,27165.433053
94802,2433.99484308,219.23609262,4.47410124,2657.70503694
94803,21979.8051444,928.3980123,910.4838480000001,23818.6870047
94804,36053.600346,3241.5633737999997,1382.502312,40677.66603179999
94805,12572.647605600001,1082.7607223,324.37254599999994,13979.780873900001
94806,48847.792402800005,2923.8974083999997,2111.78304,53883.47285120001
94807,1601.78273232,342.27744881,2.23705062,1946.2972317499998
94820,2214.7598497199997,510.05989961,4.47410124,2729.2938505699994
94850,0.0,4.4741986879999995,4.47410124,8.948299928
94901,28014.64581753,6466.231254513001,4586.703505065,39067.580577108005
94903,22067.62721369,3733.99726651,2382.1374619350004,28183.761942135
94904,9521.9317334,944.8080289000001,872.7799080000001,11339.519670300002
94912,4040.6239763000003,1038.6171188,3.350413275,5082.591508375001
94913,418.80491113000005,242.90240117,3.350413275,665.0577255750001
94914,706.9416672899999,206.04820340999999,3.350413275,916.340283975
94915,1626.625021,593.0182548,3.350413275,2222.993689075
94920,11252.4347726,1040.293964,933.0871605000001,13225.8158971
94922,37.708993785,1.795661475,8.978093784,48.482749044
94923,2289.46774042,149.03866455,32.32106064,2470.8274656099998
94924,308.24018366,8.375939265,43.55527935,360.171402275
94925,7305.626791299999,1268.1174322,735.4128705,9309.157094
94927,1502.9682638699999,479.4388905,3.59122896,1985.99838333
94928,34178.633088191,2738.3627054999997,2585.688144336,39502.68393802701
94929,1.675285625,1.675187853,1.675197315,5.025670793
94930,6583.594151099999,484.1305569,257.9815425,7325.7062504999985
94931,8904.667939699999,1343.14389,554.8463712,10802.658200899998
94933,3.3503650609999998,1.675187853,3.350413275,8.375966189
94937,212.75199587,5.025563559,18.4272264,236.204785829
94938,28.478618491,1.675187853,0.0,30.153806344
94939,6238.5162407,936.4303023,912.9859859999999,8087.932529
94940,60.307808232,0.0,6.700807905,67.008616137
94941,23401.099518727,2534.561626367,1712.056596855,27647.717741948996
94942,2310.1209371,678.4528678,3.350413275,2991.924218175
94945,12071.728406634,1971.6969803999998,1085.530545,15128.955932034
94946,261.33424805,0.0,13.40161581,274.73586386
94947,16626.524043511,644.9484608,1062.078864,18333.551368310997
94948,3487.8106484,969.9347093,3.350413275,4461.095770975
94949,12823.7805227,2836.09573238,1604.843670375,17264.719925455
94950,0.0,1.675187853,0.0,1.675187853
94951,4086.9318721,353.74258725,71.8245792,4512.49903855
94952,25741.24359603,3579.679373331,1730.4928898729997,31051.415859234
94953,1416.7756796200001,755.9702625,3.59122896,2176.33717108
94954,28310.409452406002,2912.5416210000003,1106.1002303999999,32329.051303806
94955,1849.53157419,382.47317085000003,3.59122896,2235.595974
94956,217.77888369,6.700751412,63.657759,288.137394102
94957,3231.4971025,222.80008194,45.230532600000004,3499.52771704
94960,10944.182217599999,1055.3693223,740.4395625,12739.9911024
94963,10.051301372000001,1.675187853,0.0,11.726489225000002
94964,0.0,1.675187853,0.0,1.675187853
94965,10944.182217599999,2623.346680067,1487.579522715,15055.108420381997
94966,3819.4862738,522.6590001,3.350413275,4345.495687175
94970,35.179554802000006,3.350375706,28.478372999999998,67.00830350800001
94971,6.700936311,5.025563559,0.0,11.726499870000001
94972,5.386879421,1.795661475,0.0,7.182540896
94973,1507.6952058,134.01502824,3.350413275,1645.0606473149999
94974,0.0,1.675187853,0.0,1.675187853
94975,1359.3167495799999,549.467955,3.59122896,1912.37593354
94976,1087.21603999,268.0287566,3.350413275,1358.5952098649998
94977,1412.2070180100002,169.19400564999998,3.350413275,1584.7514369350001
94978,1207.8304193200001,403.7199801,3.350413275,1614.900812695
94979,1973.4143001,455.65018610000004,3.350413275,2432.414899475
94999,0.0,1.795661475,19.751780664,21.547442139
95001,3427.397298,941.1497584000001,3.921367016,4372.4684234159995
95002,2491.8362055999996,475.25692396,19.620584136,2986.7137136959996
95003,23558.408271436998,2766.592136512,845.0553010689999,27170.055709017997
95004,4120.0319808,231.61260719,12.833930202,4364.478518192001
